id,age,sex,marits,canton,region,nationality,mother_tongue,educ,insured_earn,lastj_occpt,lastj_fct,lastj_rate,child_subsidies,unempl_r,gdp_gr,treat,date_start,date_end,contr_2y
42119,64.333336,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,5583.3643,management & hr,Specialist role,100,0,1.8,1.26635,3,22may2015,15oct2015,4
42119,60.833332,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4468,management & hr,Specialist role,100,0,2.5999999,.75863999,0,07nov2011,31mar2012,5
42123,46.416668,Female,Married,TG,Oriental Switzerland,Swiss,Other,School,2444.6133,sales,,64.927292,0,3.5,-.23394001,1,06jul2015,16dec2015,1
42123,42.75,Female,Married,TG,Oriental Switzerland,Swiss,Other,School,3200,sales,,100,0,2,1.83551,0,11nov2011,20apr2012,2
42134,55.333332,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3734,science & arts,Specialist role,80,0,2,1.24907,0,01nov2011,31dec2011,19
42134,58.666668,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,2923.6208,science & arts,Specialist role,56.545574,0,3.5,.48105001,1,25mar2015,16jul2015,19
42142,62.25,Female,Unmarried,NE,Mittelland,Swiss,Other,,3074.1958,electro & watches,Specialist role,79.552551,0,5,3.2692299,,15jul2015,31dec2015,15
42142,57.833332,Female,Unmarried,NE,Mittelland,Swiss,Other,,4102,electro & watches,Specialist role,100,0,4.6999998,8.0723896,,01feb2011,31may2011,15
42160,24.666666,Female,Unmarried,VD,Lake Geneva,Swiss,German,Apprenticeship or matura,3400,sales,Specialist role,100,0,4.4000001,1.8381799,0,25may2011,27jun2011,15
42160,28.5,Female,Unmarried,VD,Lake Geneva,Swiss,German,Apprenticeship or matura,3321.4292,sales,Specialist role,85.756027,0,3.9000001,1.27924,0,23mar2015,03may2015,15
42186,48.083332,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,5973,gastronomy,Specialist role,100,0,2.5999999,.75863999,0,01apr2011,05sep2011,24
42186,52.25,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,6209.1206,gastronomy,Specialist role,100,0,1.8,1.26635,3,17jun2015,18nov2015,23
42193,32.666668,Female,Unmarried,BS,North-Western Switzerland,Swiss,German,University,7460,social occupations,Specialist role,100,0,3.7,4.2624898,0,01jul2011,31jul2011,0
42193,36.75,Female,Unmarried,BS,North-Western Switzerland,Swiss,German,University,8406.709,social occupations,Specialist role,100,0,2.5,1.86443,0,18aug2015,20sep2015,0
42194,46.833332,Female,Married,JU,Mittelland,Swiss,French,School,2836,gastronomy,,75.580002,0,3.4000001,3.69205,0,25oct2011,31mar2012,3
42194,50.583332,Female,Married,JU,Mittelland,Swiss,French,School,2143.0386,gastronomy,,81.439133,0,3.8,-2.1424899,1,31jul2015,20dec2015,2
42202,47.916668,Female,Unmarried,OW,Central Switzerland,Swiss,Other,University,1941.2546,gastronomy,Specialist role,100,0,.80000001,1.42932,1,01apr2015,12aug2015,15
42218,26.5,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,4575.9043,gastronomy,Specialist role,94.08474,0,.80000001,1.42932,0,12dec2015,19feb2016,13
42218,22,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,4170,gastronomy,Specialist role,100,0,.80000001,.30241999,0,30jun2011,31jul2011,13
42231,44.083332,Female,Married,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,2110.0164,education,Specialist role,62.711826,0,3.9000001,1.27924,0,03mar2015,15aug2015,18
42231,40.666668,Female,Married,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,3520,health,Specialist role,80,0,4.4000001,1.8381799,0,01oct2011,01jan2012,18
42236,46,Female,Unmarried,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,4647.832,electro & watches,,86.835007,0,1,2.3784001,2,16jul2015,08dec2015,13
42236,41.583332,Female,Unmarried,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,4153,electro & watches,,100,0,1.2,3.71275,0,24feb2011,09may2011,13
42246,38.25,Female,Married,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,2877.4739,cleaning & pers service,Specialist role,98.092216,0,2.3,1.1521699,0,23apr2015,14jan2016,17
42246,34.666668,Female,Married,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3706,cleaning & pers service,Specialist role,100,0,2.7,1.57066,0,21sep2011,12may2012,18
42269,44.75,Female,Unmarried,BE,Mittelland,Swiss,German,University,10500,security & law,Specialist role,100,0,2,1.24907,0,01nov2011,01may2012,19
42269,48.333332,Female,Unmarried,BE,Mittelland,Swiss,German,University,10500,security & law,Specialist role,100,0,3.5,.48105001,7,09jun2015,26dec2015,18
42270,19.333334,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,4669,sales,Studying or other,100,0,.80000001,.30241999,0,04aug2011,30nov2011,3
42270,23.583334,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,2407.197,sales,Studying or other,67.559326,0,.80000001,1.42932,0,21nov2015,02jun2016,3
42280,24.416666,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4442,management & hr,Specialist role,100,0,1.9,-.89851999,0,03oct2011,31may2012,18
42280,28.083334,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,3769.2507,management & hr,Specialist role,100,0,2.0999999,1.32221,0,17jun2015,24mar2016,18
42281,27.5,Female,Married,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,5200,health,Specialist role,100,0,1.2,3.71275,0,01jul2011,06oct2011,17
42281,31.666666,Female,Married,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,4583.2842,health,Specialist role,98.868523,0,1,2.3784001,0,11sep2015,31dec2015,17
42282,51.5,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,5168.4409,others (skilled),Specialist role,88.716949,0,1.8,1.26635,2,27feb2015,14jul2015,16
42282,47.833332,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4853,others (skilled),Specialist role,80,0,2.5999999,.75863999,0,20jun2011,18nov2011,17
42305,23.916666,Female,Unmarried,GR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,3201,gastronomy,Specialist role,91.099998,0,1.5,2.2160599,0,02sep2011,24dec2011,9
42305,27.5,Female,Unmarried,GR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,2655.127,gastronomy,,69.121147,0,1.6,.00288,0,04apr2015,14oct2015,8
42309,27.75,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,3283.7944,social occupations,Specialist role,100,0,1,2.3784001,0,06mar2015,26jul2015,0
42309,24.5,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,4444,social occupations,Specialist role,99.860001,0,1.2,3.71275,0,01dec2011,30mar2012,0
42314,52.666668,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,2545,health,Specialist role,45,0,2.5999999,.75863999,0,01nov2011,30nov2011,0
42314,55.916668,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4044.4287,office & admin,Specialist role,39.332092,0,1.8,1.26635,1,12feb2015,04jun2015,0
42315,18.916666,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3639,cleaning & pers service,Specialist role,100,0,2.5999999,.75863999,0,29sep2011,21oct2011,5
42315,22.833334,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3890.7017,cleaning & pers service,Specialist role,92.676727,0,1.8,1.26635,0,16aug2015,20sep2015,5
42318,54.25,Female,Married,SZ,Central Switzerland,Swiss,German,Apprenticeship or matura,1920,sales,Specialist role,47.880001,0,2.4000001,-1.18426,0,23feb2011,31may2011,15
42318,58.666668,Female,Married,SZ,Central Switzerland,Swiss,German,Apprenticeship or matura,365.49994,sales,Specialist role,49.860741,0,2.2,1.87919,1,20jul2015,31oct2015,15
42331,39,Female,Unmarried,BE,Mittelland,Swiss,German,Specialized,7317.3262,"banking, trust & insurance",Specialist role,81.668663,0,3.5,.48105001,0,04jul2015,09sep2015,7
42331,34.5,Female,Unmarried,BE,Mittelland,Swiss,German,Specialized,6444,"banking, trust & insurance",Specialist role,91.690002,0,2,1.24907,0,19jan2011,16mar2011,7
42334,62.5,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,4347.8911,sales,Specialist role,88.724625,0,3.5,.48105001,2,28aug2015,03jan2016,16
42334,58.166668,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,5156,sales,Specialist role,88,0,2,1.24907,0,09apr2011,31jul2011,16
42335,34.25,Female,Unmarried,BE,Mittelland,Swiss,German,Apprenticeship or matura,4983,office & admin,Specialist role,100,0,2,1.24907,0,03jan2011,30apr2011,13
42335,38.583332,Female,Married,BE,Mittelland,Swiss,German,Apprenticeship or matura,6335.2891,office & admin,Specialist role,91.169243,0,3.5,.48105001,0,20may2015,12oct2015,12
42338,50.5,Female,Married,VS,Lake Geneva,Swiss,German,,5280.3203,office & admin,Specialist role,63.524506,0,4.5,3.0939901,,12sep2015,16jun2016,16
42338,46.166668,Female,Married,VS,Lake Geneva,Swiss,German,,4147,office & admin,Specialist role,61.369999,0,3.2,.0086500002,,03may2011,22jan2012,16
42341,23.416666,Female,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,3447.4319,food & agriculture,Specialist role,94.29921,0,3.9000001,1.27924,0,13oct2015,30oct2015,0
42341,18.833334,Female,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,3785,food & agriculture,Specialist role,100,0,4.4000001,1.8381799,0,21mar2011,29mar2011,0
42342,23.416666,Female,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,2317.1306,office & admin,Studying or other,89.931206,0,5.0999999,-1.26754,0,05jun2015,07mar2016,8
42342,19.666666,Female,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,1925,office & admin,Studying or other,100,0,5.5999999,-.25812,0,19sep2011,04jun2012,8
42352,54,Female,Unmarried,UR,Central Switzerland,Swiss,French,University,8444,education,Specialist role,100,0,1.2,3.71275,0,31mar2011,31jul2011,16
42352,57.833332,Female,Unmarried,UR,Central Switzerland,Swiss,French,University,7664.269,education,Specialist role,91.747353,0,1,2.3784001,4,29jan2015,04jun2015,15
42354,56.583332,Female,Married,VD,Lake Geneva,Swiss,French,University,3723.479,office & admin,Specialist role,67.621376,0,3.9000001,1.27924,1,13oct2015,23feb2016,15
42354,52,Female,Married,VD,Lake Geneva,Swiss,French,University,4635,office & admin,Specialist role,60,0,4.4000001,1.8381799,0,01mar2011,01apr2011,15
42363,46.083332,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,6030.6274,office & admin,Specialist role,92.992859,0,1,2.3784001,3,17sep2015,08nov2016,14
42363,41.583332,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,6456,office & admin,Specialist role,100,0,1.2,3.71275,0,25mar2011,03jul2012,16
42388,24.666666,Female,Married,SH,Oriental Switzerland,Swiss,German,Apprenticeship or matura,2194,cleaning & pers service,,44,0,1.4,1.1989501,0,17may2011,01oct2011,12
42388,29.166666,Female,Married,SH,Oriental Switzerland,Swiss,German,Apprenticeship or matura,2057.0891,cleaning & pers service,,81.253349,0,1.5,-.37757999,0,14nov2015,25apr2016,11
42392,40.5,Female,Married,JU,Mittelland,Swiss,French,University,3742.5303,office & admin,,36.394962,0,3.8,-2.1424899,0,12nov2015,07may2016,16
42392,35.916668,Female,Married,JU,Mittelland,Swiss,French,University,3322,office & admin,Specialist role,50,0,3.4000001,3.69205,0,18apr2011,14aug2011,16
42393,33.25,Female,Unmarried,ZG,Central Switzerland,Swiss,German,University,7908,management & hr,Specialist role,100,0,1.9,-.89851999,0,03oct2011,31jan2012,18
42393,36.75,Female,Unmarried,ZG,Central Switzerland,Swiss,German,University,7936.1514,management & hr,Specialist role,100,0,2.0999999,1.32221,0,02apr2015,05sep2015,18
42397,17.416666,Female,Unmarried,BE,Mittelland,Swiss,Other,School,391,social occupations,,100,0,2,1.24907,,05apr2011,31mar2012,1
42397,21.916666,Female,Unmarried,BE,Mittelland,Swiss,Other,School,2473.3145,office & admin,,100,1,3.5,.48105001,0,16oct2015,03nov2016,0
42410,37.916668,Female,Unmarried,FR,Mittelland,Swiss,German,University,3070.8655,"production (blue collar, incl cars)",Specialist role,79.914078,0,2.7,.39523,0,14apr2015,30aug2016,14
42410,33.916668,Female,Unmarried,FR,Mittelland,Swiss,German,University,3719,"production (blue collar, incl cars)",Specialist role,100,0,2.0999999,.53127998,0,01apr2011,06jul2012,16
42419,21.75,Female,Unmarried,SG,Oriental Switzerland,Swiss,German,Apprenticeship or matura,4830,cleaning & pers service,Specialist role,100,0,2.2,1.3702199,0,22aug2011,19jan2012,1
42419,25.25,Female,Unmarried,SG,Oriental Switzerland,Swiss,German,Apprenticeship or matura,4669.8198,cleaning & pers service,Specialist role,79.987167,0,3.0999999,-.70161003,0,27feb2015,14sep2015,0
42426,29.166666,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4062,cleaning & pers service,Specialist role,100,0,2.5999999,.75863999,0,05apr2011,16may2011,0
42426,33.583332,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,2184.1399,cleaning & pers service,,94.857857,0,1.8,1.26635,0,28sep2015,14nov2015,0
42434,32.583332,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3105.3491,others (skilled),,76.675972,0,1.8,1.26635,0,20sep2015,03nov2015,17
42434,28.333334,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3883,others (skilled),,84.980003,0,2.5999999,.75863999,0,01jun2011,03jul2011,17
42457,18.75,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,4667,office & admin,Studying or other,100,0,1.2,3.71275,0,15aug2011,22feb2012,8
42457,22.666666,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,3448.2166,office & admin,Studying or other,100,0,1,2.3784001,0,07jul2015,12feb2016,7
42458,28.333334,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,3380,gastronomy,,100,1,1.2,3.71275,0,01feb2011,31aug2011,0
42458,32.75,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,2143.7661,gastronomy,,93.805977,1,1,2.3784001,0,15jul2015,18feb2016,0
42464,20.75,Female,Married,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,3480,gastronomy,Specialist role,100,0,.80000001,.30241999,0,27apr2011,05jul2011,14
42464,25.333334,Female,Married,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,2775.9946,gastronomy,Self-employed,100,0,.80000001,1.42932,0,22nov2015,09feb2016,14
42466,38.5,Female,Married,SO,Mittelland,Swiss,German,Apprenticeship or matura,2302.4429,health,Specialist role,39.2658,0,2.4000001,.52200001,0,13dec2015,17feb2016,0
42466,34.166668,Female,Married,SO,Mittelland,Swiss,German,Apprenticeship or matura,2327,health,Specialist role,40.279999,0,2.2,1.14508,0,01aug2011,31aug2011,0
42477,48.833332,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,9734.0361,office & admin,Specialist role,70.392052,0,1.9,1.14118,6,21jul2015,22may2016,10
42477,44.583332,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,8638,office & admin,Specialist role,100,0,1.8,.60433,0,01apr2011,13feb2012,11
42491,30.916666,Female,Married,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,5294,office & admin,Specialist role,100,0,5.5999999,-.25812,0,01sep2011,02aug2012,18
42491,34.75,Female,Married,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,6866.5093,office & admin,Specialist role,100,0,5.0999999,-1.26754,0,07jul2015,26jun2016,17
42496,49.333332,Female,Married,TG,Oriental Switzerland,Swiss,German,Apprenticeship or matura,7707,office & admin,Specialist role,100,0,2,1.83551,0,01jul2011,01feb2012,0
42496,53.083332,Female,Unmarried,TG,Oriental Switzerland,Swiss,German,Apprenticeship or matura,7204.9766,office & admin,Specialist role,78.147659,0,3.5,-.23394001,3,24apr2015,26nov2015,0
42502,30.333334,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,7227.728,sales,Specialist role,85.699646,0,1.9,1.14118,0,06jul2015,17sep2015,15
42502,25.916666,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,4610,sales,Specialist role,100,0,1.8,.60433,0,01feb2011,31mar2011,15
42514,32.833332,Female,Married,SH,Oriental Switzerland,Swiss,Other,Apprenticeship or matura,3878,others (skilled),,100,1,1.4,1.1989501,0,24jan2011,31jan2012,2
42514,36.833332,Female,Married,SH,Oriental Switzerland,Swiss,Other,Apprenticeship or matura,4231.6992,others (skilled),,100,0,1.5,-.37757999,0,11jan2015,12feb2016,0
42516,31.916666,Female,Unmarried,OW,Central Switzerland,Swiss,German,University,3320,office & admin,Specialist role,100,0,.80000001,.30241999,0,05may2011,31jul2011,14
42516,35.916668,Female,Unmarried,OW,Central Switzerland,Swiss,German,University,3824.2798,office & admin,Specialist role,100,0,.80000001,1.42932,0,20may2015,08sep2015,14
42527,43,Female,Unmarried,BE,Mittelland,Swiss,Other,Specialized,5405,"banking, trust & insurance",Specialist role,80,0,2,1.24907,0,08aug2011,31dec2012,18
42527,47,Female,Unmarried,BE,Mittelland,Swiss,Other,Specialized,4756.9937,"banking, trust & insurance",Specialist role,77.635651,1,3.5,.48105001,2,16aug2015,10oct2016,16
42528,34.416668,Female,Unmarried,NE,Mittelland,Swiss,French,Apprenticeship or matura,3915.062,office & admin,Specialist role,100,0,5,3.2692299,0,16dec2015,15dec2017,14
42528,29.916666,Female,Unmarried,NE,Mittelland,Swiss,French,Apprenticeship or matura,4526,office & admin,Specialist role,87.25,0,4.6999998,8.0723896,0,01jun2011,17apr2013,16
42565,29.5,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Specialized,3327.6082,science & arts,Specialist role,99.849892,0,3.5,-.23394001,0,21oct2015,29mar2016,15
42565,25.5,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Specialized,1037,science & arts,Specialist role,100,0,2,1.83551,0,11oct2011,01mar2012,16
42580,34.333332,Female,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,5378.9673,health,Specialist role,82.890869,0,2.0999999,1.32221,0,20nov2015,27jan2016,18
42580,30.166666,Female,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,5409,health,Specialist role,96,0,1.9,-.89851999,0,01sep2011,30sep2011,18
42584,54.5,Female,Married,GR,Oriental Switzerland,Swiss,Other,School,3902,gastronomy,,100,0,1.5,2.2160599,0,04apr2011,31may2011,0
42584,58.916668,Female,Married,GR,Oriental Switzerland,Swiss,Other,School,3948.2229,gastronomy,,100,0,1.6,.00288,1,01sep2015,05jan2016,0
42588,25.416666,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,2973,office & admin,Specialist role,99.43,0,1.2,3.71275,0,15aug2011,29jan2012,20
42588,29.416666,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,3103.1936,office & admin,Specialist role,100,0,1,2.3784001,0,14aug2015,22feb2016,19
